日付,始値,高値,安値,終値,出来高,上昇率,基準超
2016/04/01,4215,4215,4055,4070,246100,0.965599051008304,0
2016/04/04,4070,4155,4055,4095,202400,1.00614250614251,0
2016/04/05,4075,4125,3985,3995,270600,0.980368098159509,0
2016/04/06,3945,3980,3895,3920,308300,0.993662864385298,0
2016/04/07,3925,4005,3900,3950,254600,1.00636942675159,0
2016/04/08,3810,3880,3690,3850,690700,1.01049868766404,0
2016/04/11,3845,3865,3760,3830,280500,0.996098829648895,0
2016/04/12,3840,3920,3810,3890,214900,1.01302083333333,0
2016/04/13,3930,4005,3915,3995,204900,1.01653944020356,0
2016/04/14,4100,4270,4090,4245,497900,1.03536585365854,1
2016/04/15,4150,4190,4130,4155,324500,1.00120481927711,0
2016/04/18,3970,4020,3910,3995,494500,1.00629722921914,0
2016/04/19,4090,4130,4080,4130,201000,1.00977995110024,0
2016/04/20,4160,4240,4095,4185,654900,1.00600961538462,0
2016/04/21,4215,4220,4150,4215,367500,1,0
2016/04/22,4145,4285,4140,4280,525100,1.03256936067551,1
2016/04/25,4310,4355,4285,4330,180800,1.0046403712297,0
2016/04/26,4295,4315,4245,4275,244400,0.9953434225844,0
2016/04/27,4270,4295,4240,4270,132000,1,0
2016/04/28,4315,4375,4185,4190,242700,0.971031286210892,0
2016/05/02,4035,4085,4000,4020,177100,0.996282527881041,0
2016/05/06,4040,4075,3975,4005,172800,0.991336633663366,0
2016/05/09,4005,4035,3985,3985,143400,0.995006242197253,0
2016/05/10,3995,4045,3960,4040,220600,1.01126408010013,0
2016/05/11,4180,4300,4080,4100,472700,0.980861244019139,0
2016/05/12,4010,4360,3975,4355,668000,1.0860349127182,1
2016/05/13,4365,4400,4300,4335,296600,0.993127147766323,0
2016/05/16,4340,4360,4255,4270,232600,0.983870967741935,0
2016/05/17,4250,4305,4235,4275,141500,1.00588235294118,0
2016/05/18,4305,4435,4285,4380,449300,1.01742160278746,0
2016/05/19,4470,4600,4440,4580,593900,1.02460850111857,0
2016/05/20,4535,4645,4515,4630,364600,1.02094818081588,0
2016/05/23,4625,4700,4580,4680,483600,1.01189189189189,0
2016/05/24,4675,4710,4595,4610,483000,0.986096256684492,0
2016/05/25,4700,4700,4570,4665,374000,0.992553191489362,0
2016/05/26,4700,4700,4605,4610,204000,0.980851063829787,0
2016/05/27,4625,4675,4610,4625,153500,1,0
2016/05/30,4680,4725,4625,4710,220200,1.00641025641026,0
2016/05/31,4730,4750,4695,4740,200400,1.00211416490486,0
2016/06/01,4730,4780,4700,4745,180700,1.00317124735729,0
2016/06/02,4860,5030,4855,5000,914600,1.02880658436214,0
2016/06/03,4970,5020,4905,4915,363200,0.988933601609658,0
2016/06/06,4800,4840,4780,4830,306200,1.00625,0
2016/06/07,4850,4935,4845,4910,323000,1.01237113402062,0
2016/06/08,4960,5040,4960,4985,444500,1.00504032258065,0
2016/06/09,4945,5050,4930,5020,422800,1.01516683518706,0
2016/06/10,5070,5130,5050,5110,481000,1.00788954635108,0
2016/06/13,4865,4910,4790,4790,514500,0.984583761562179,0
2016/06/14,4770,4825,4720,4750,444500,0.9958071278826,0
2016/06/15,4720,4780,4705,4740,371400,1.00423728813559,0
2016/06/16,4685,4715,4535,4545,392600,0.970117395944504,0
2016/06/17,4570,4670,4570,4605,428500,1.00765864332604,0
2016/06/20,4730,4805,4695,4750,346800,1.00422832980973,0
2016/06/21,4750,4885,4720,4860,333000,1.02315789473684,0
2016/06/22,4770,4810,4745,4775,162100,1.00104821802935,0
2016/06/23,4750,4765,4705,4755,266500,1.00105263157895,0
2016/06/24,4800,4835,4405,4435,358500,0.923958333333333,0
2016/06/27,4435,4590,4435,4580,272200,1.03269447576099,1
2016/06/28,4480,4530,4355,4460,654400,0.995535714285714,0
2016/06/29,4515,4530,4415,4465,604800,0.988925802879291,0
2016/06/30,4500,4545,4470,4480,396500,0.995555555555556,0
2016/07/01,4480,4580,4440,4565,299800,1.01897321428571,0
2016/07/04,4515,4595,4490,4575,277200,1.01328903654485,0
2016/07/05,4500,4555,4450,4540,202600,1.00888888888889,0
2016/07/06,4405,4420,4355,4390,334100,0.996594778660613,0
2016/07/07,4385,4415,4320,4365,291200,0.995438996579247,0
2016/07/08,4350,4390,4280,4295,250600,0.987356321839081,0
2016/07/11,4335,4490,4335,4450,181900,1.02652825836217,0
2016/07/12,4570,4590,4520,4525,215000,0.990153172866521,0
2016/07/13,4610,4735,4595,4690,349900,1.0173535791757,0
2016/07/14,4670,4745,4655,4685,356700,1.00321199143469,0
2016/07/15,4680,4695,4620,4635,257700,0.990384615384615,0
2016/07/19,4675,4740,4650,4725,216200,1.01069518716578,0
2016/07/20,4710,4780,4705,4755,319600,1.00955414012739,0
2016/07/21,4790,4810,4700,4745,337300,0.990605427974948,0
2016/07/22,4650,4720,4635,4675,266600,1.00537634408602,0
2016/07/25,4700,4710,4635,4650,248500,0.98936170212766,0
