日付,始値,高値,安値,終値,出来高,上昇率,基準超
2016/04/01,26140,26200,24755,24915,348600,0.953136954858455,0
2016/04/04,25000,25400,25000,25285,381000,1.0114,0
2016/04/05,25100,25310,24205,24250,373300,0.966135458167331,0
2016/04/06,24370,24685,24230,24420,188700,1.00205170291342,0
2016/04/07,24025,24520,23910,24175,275900,1.00624349635796,0
2016/04/08,24020,25280,23905,24920,333800,1.03746877601998,1
2016/04/11,24610,24905,24290,24835,182100,1.00914262494921,0
2016/04/12,24860,25835,24610,25770,220500,1.03660498793242,1
2016/04/13,26265,26970,26185,26805,249300,1.02055968018275,0
2016/04/14,27445,27620,27260,27605,280500,1.00582984150118,0
2016/04/15,27100,27665,26950,27130,126200,1.00110701107011,0
2016/04/18,25910,26450,25910,26185,167600,1.0106136626785,0
2016/04/19,26935,27350,26925,27205,144200,1.01002413217004,0
2016/04/20,27885,28050,27710,27760,276900,0.995517303209611,0
2016/04/21,28390,28415,27550,28220,261600,0.994011976047904,0
2016/04/22,28000,28790,27915,28740,307400,1.02642857142857,0
2016/04/25,28750,28980,28320,28645,232600,0.996347826086956,0
2016/04/26,28770,28860,28500,28760,203400,0.99965241571081,0
2016/04/27,28755,28800,28345,28680,288100,0.997391757955138,0
2016/04/28,28950,29195,27155,27345,385200,0.944559585492228,0
2016/05/02,26000,26345,25770,25965,300000,0.998653846153846,0
2016/05/06,26350,26575,25975,26240,301900,0.995825426944972,0
2016/05/09,26350,26725,26240,26325,190400,0.999051233396584,0
2016/05/10,26400,27165,26235,27045,199600,1.02443181818182,0
2016/05/11,27500,27690,27195,27350,164300,0.994545454545455,0
2016/05/12,26950,27425,26700,27295,145000,1.01280148423006,0
2016/05/13,27360,27620,25610,26240,339300,0.95906432748538,0
2016/05/16,26095,27315,25835,26940,221700,1.03238168231462,1
2016/05/17,27380,27570,27070,27510,296800,1.00474799123448,0
2016/05/18,27370,27570,26950,27090,259300,0.989769820971867,0
2016/05/19,27370,27440,26615,26820,159800,0.979905005480453,0
2016/05/20,26800,27195,26365,27090,168700,1.01082089552239,0
2016/05/23,26840,27085,26500,27085,146700,1.00912816691505,0
2016/05/24,26970,27000,26565,26610,111900,0.986651835372636,0
2016/05/25,27300,27350,26855,27060,115400,0.991208791208791,0
2016/05/26,27360,27500,26965,27045,126200,0.988486842105263,0
2016/05/27,27210,27370,26950,27175,91200,0.998713708195516,0
2016/05/30,27550,27775,27195,27715,135100,1.0059891107078,0
2016/05/31,27725,28265,27610,28250,352100,1.01893597835888,0
2016/06/01,27930,28565,27825,28240,235400,1.01109917651271,0
2016/06/02,27850,28090,27420,27430,212900,0.98491921005386,0
2016/06/03,27570,27800,27260,27385,123300,0.99328980776206,0
2016/06/06,26710,26940,26605,26870,158600,1.00599026581805,0
2016/06/07,26905,27280,26755,27055,149700,1.00557517190113,0
2016/06/08,27120,27590,27080,27530,180500,1.0151179941003,0
2016/06/09,27525,27600,26850,27015,153500,0.981471389645777,0
2016/06/10,27000,27120,26580,26885,225400,0.995740740740741,0
2016/06/13,26385,26580,26040,26040,215800,0.986924388857305,0
2016/06/14,26000,26200,25900,25940,276400,0.997692307692308,0
2016/06/15,26000,26475,25960,26180,222000,1.00692307692308,0
2016/06/16,26025,26295,25460,25550,261800,0.981748318924111,0
2016/06/17,25785,26010,25715,25850,150300,1.00252084545278,0
2016/06/20,26350,26625,26225,26340,188700,0.999620493358634,0
2016/06/21,25945,26670,25830,26575,160500,1.02428213528618,0
2016/06/22,26500,26500,25945,26080,144700,0.984150943396226,0
