日付,始値,高値,安値,終値,出来高,上昇率,基準超
2016/04/01,2330,2346.6666,2273.3333,2296.6666,867100,0.985693819742489,0
2016/04/04,2270,2290,2230,2243.3333,963000,0.988252555066079,0
2016/04/05,2233.3333,2250,2156.6666,2166.6666,1276900,0.970149238360437,0
2016/04/06,2166.6666,2196.6666,2150,2186.6666,716900,1.00923076951479,0
2016/04/07,2213.3333,2276.6666,2203.3333,2230,701800,1.00753013565557,0
2016/04/08,2190,2266.6666,2176.6666,2253.3333,970600,1.02891931506849,0
2016/04/11,2243.3333,2273.3333,2213.3333,2270,639800,1.01188708784379,0
2016/04/12,2236.6666,2280,2236.6666,2273.3333,486800,1.01639345801471,0
2016/04/13,2280,2330,2273.3333,2326.6666,666600,1.02046780701754,0
2016/04/14,2343.3333,2380,2323.3333,2360,672700,1.00711238985935,0
2016/04/15,2313.3333,2360,2306.6666,2346.6666,332100,1.01440920770042,0
2016/04/18,2253.3333,2313.3333,2253.3333,2306.6666,469500,1.02366862461048,0
2016/04/19,2366.6666,2370,2343.3333,2363.3333,332500,0.998591563340607,0
2016/04/20,2376.6666,2383.3333,2343.3333,2356.6666,411500,0.991584852498874,0
2016/04/21,2400,2433.3333,2383.3333,2433.3333,547500,1.013888875,0
2016/04/22,2450,2456.6666,2396.6666,2436.6666,540600,0.994557795918367,0
2016/04/25,2440,2440,2410,2426.6666,353800,0.994535491803279,0
2016/04/26,2406.6666,2433.3333,2376.6666,2400,436900,0.997229944521605,0
2016/04/27,2390,2406.6666,2370,2380,367200,0.99581589958159,0
2016/04/28,2406.6666,2416.6666,2330,2333.3333,543400,0.969529098878922,0
2016/05/02,2216.6666,2286.6666,2203.3333,2276.6666,667000,1.027067669987,0
2016/05/06,2336.6666,2343.3333,2286.6666,2306.6666,539300,0.98716119792186,0
2016/05/09,2330,2356.6666,2313.3333,2340,408000,1.00429184549356,0
2016/05/10,2350,2410,2343.3333,2403.3333,543800,1.0226950212766,0
2016/05/11,2426.6666,2426.6666,2370,2380,502500,0.980769257713441,0
2016/05/12,2580,2630,2516.6666,2616.6666,1596700,1.01421186046512,0
2016/05/13,2616.6666,2653.3333,2590,2636.6666,862800,1.00764331229664,0
2016/05/16,2610,2633.3333,2596.6666,2600,416500,0.996168582375479,0
2016/05/17,2593.3333,2630,2593.3333,2613.3333,570200,1.00771208236134,0
2016/05/18,2576.6666,2586.6666,2523.3333,2543.3333,801300,0.987063401993878,0
2016/05/19,2540,2553.3333,2520,2543.3333,586700,1.00131232283465,0
2016/05/20,2526.6666,2563.3333,2523.3333,2556.6666,462700,1.01187335123676,0
2016/05/23,2596.6666,2596.6666,2540,2566.6666,413000,0.988446726275911,0
2016/05/24,2563.3333,2590,2546.6666,2576.6666,586400,1.00520154753188,0
