日付,始値,高値,安値,終値,出来高,上昇率,基準超
2016/04/01,396.75,399.25,377.25,381.75,143400,0.962192816635161,0
2016/04/04,379.5,400.75,379.5,392.25,122100,1.03359683794466,1
2016/04/05,390,392.5,376.5,378.25,53100,0.969871794871795,0
2016/04/06,368.25,375,364.75,368.25,98900,1,0
2016/04/07,374.5,377.25,366.5,371.25,67900,0.9913217623498,0
2016/04/08,365.5,379,358.25,371,122800,1.01504787961696,0
2016/04/11,369.75,376.5,363.5,376,35400,1.01690331304936,0
2016/04/12,377.25,390,377.25,384.25,77000,1.01855533465871,0
2016/04/13,387.5,394,387,392.75,53200,1.01354838709677,0
2016/04/14,396.75,398.75,388.75,396,93200,0.998109640831758,0
2016/04/15,391,395.75,390.5,390.75,36100,0.999360613810742,0
2016/04/18,377,381.75,374.75,377,46800,1,0
2016/04/19,385.75,388,380.25,385,42600,0.998055735580039,0
2016/04/20,388.5,388.5,382.25,383.25,21600,0.986486486486487,0
2016/04/21,387,387,380,382.5,65100,0.988372093023256,0
2016/04/22,379,383,374.25,383,47600,1.01055408970976,0
2016/04/25,383.75,384.75,378.75,382.75,65800,0.997394136807818,0
2016/04/26,381.75,381.75,366,369.25,76300,0.967256057629339,0
2016/04/27,367.25,371,363.75,365,46200,0.993873383253914,0
2016/04/28,368.75,371.75,356.5,359.5,94700,0.974915254237288,0
2016/05/02,334.5,337.25,312,312.5,206800,0.93423019431988,0
2016/05/06,318.75,319,305,311,228400,0.975686274509804,0
2016/05/09,311,313.25,304.25,310.75,155600,0.9991961414791,0
2016/05/10,313.25,318.75,307.25,316.25,107900,1.00957701516361,0
2016/05/11,331.25,331.25,314.75,321.5,152200,0.970566037735849,0
2016/05/12,317.75,322,316.75,321.5,53100,1.01180173092053,0
2016/05/13,342,342,324,324.75,115200,0.949561403508772,0
2016/05/16,324.25,324.25,316.5,318.25,61900,0.981495759444873,0
2016/05/17,321.25,327.5,321,327.5,46000,1.01945525291829,0
2016/05/18,334.75,341.5,329.25,338.5,155900,1.01120238984317,0
2016/05/19,338.75,348.5,335.5,340.5,67900,1.00516605166052,0
