日付,始値,高値,安値,終値,出来高,上昇率,基準超
2016/04/01,54.5,55.2187,52.8437,54.0312,53100,0.991398165137615,0
2016/04/04,54.9687,55,53.2812,54.125,22600,0.984651265174545,0
2016/04/05,53.1875,54.5625,51.9062,54.0625,36700,1.01645123384254,0
2016/04/06,53.125,53.125,52.25,52.7187,8100,0.992352,0
2016/04/07,52.2187,52.9687,51.9062,52.1875,22800,0.999402512892891,0
2016/04/08,51.875,52.0625,50.6875,51.5312,15400,0.993372530120482,0
2016/04/11,51.5312,51.5312,50.3125,51,7000,0.989691681932499,0
2016/04/12,51.5937,52.3437,51.1875,51.4375,15400,0.996972498580253,0
2016/04/13,52.625,53.6875,51.875,52.9062,50100,1.00534346793349,0
2016/04/14,53.2812,53.5625,52.0625,52.4375,30100,0.984165146430636,0
2016/04/15,53,53.25,52.1562,52.6562,8100,0.99351320754717,0
2016/04/18,51.6562,51.6562,50,50.8125,25700,0.98366701383377,0
2016/04/19,51.25,52.1562,50,51.7812,15000,1.01036487804878,0
2016/04/20,51.875,52.4687,51.875,52.4375,9500,1.01084337349398,0
2016/04/21,52.4687,54.1562,52.4687,54.1562,37400,1.03216203183994,1
2016/04/22,55.4062,59.375,55.1562,59.2812,105400,1.06993802137667,1
2016/04/25,64.0625,64.6875,59.5312,60.125,156600,0.938536585365854,0
2016/04/26,60.1562,60.1562,54.1562,56.25,62900,0.93506571226241,0
2016/04/27,55.4687,58.8125,54.625,58.125,41200,1.047888268519,1
2016/04/28,58.5937,59.125,56.2812,56.875,20700,0.970667494969596,0
2016/05/02,54.6875,59.0625,54.3125,58.7187,20800,1.07371337142857,1
2016/05/06,61.2187,65,60.1562,64.4375,92100,1.05257870552625,1
2016/05/09,68.4375,70.875,65.9687,67.8125,160600,0.990867579908676,0
2016/05/10,70.8437,72.5312,67.875,70.8125,134500,0.999559593866498,0
2016/05/11,71.875,74.7187,70.0937,74.3437,134200,1.03434713043478,1
2016/05/12,73.1875,74.2187,70.9375,71.7187,72400,0.979930999146029,0
2016/05/13,71.9062,71.9062,66.1875,68.2812,82600,0.949587100973212,0
2016/05/16,66.0625,66.8125,63,63.7812,74200,0.965467549668874,0
2016/05/17,63.75,66.4687,63.3125,66.0312,52300,1.03578352941176,1
2016/05/18,66.6875,68.2812,62.125,64.2187,63100,0.962979568884723,0
2016/05/19,62.6562,65.8437,62.5937,64.9062,35900,1.03591025309546,1
2016/05/20,64.7812,67.8125,63.2812,67.0625,42300,1.03521546374565,1
2016/05/23,67.875,68.375,66.3437,67.8125,26000,0.999079189686924,0
2016/05/24,65.4375,71.875,65,70.4687,113300,1.07688557784145,1
